Fichier,ID_Paragraphe,Présence,1er Mot (Entrée),1er Mot (Sortie),Dernier Mot (Entrée),Dernier Mot (Sortie),Nb mots (Entrée),Nb mots (Sortie),Nb mots Identique,Nb balises (Entrée),Nb balises (Sortie),Nb balises Identique
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p824,OK,CH_BO_11-1-,CH_BO_11-1-,https://api.nakala.fr/embed/10.34847/nkl.b8af871v/1efa986db426b0c165ce29b2028df4dcd7e91bbc,https://api.nakala.fr/embed/10.34847/nkl.b8af871v/1efa986db426b0c165ce29b2028df4dcd7e91bbc,2,2,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p778,OK,La,La,iglesia.,iglesia.,84,84,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p234,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p374,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p489,OK,CH_BO_06-1-,CH_BO_06-1-,CH_BO_06-1-,CH_BO_06-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p214,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p167,OK,CH_BO_02a-2-,CH_BO_02a-2-,CH_BO_02a-2-,CH_BO_02a-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p158,OK,CH_BO_02a.,CH_BO_02a.,v°..,v°..,99,99,Oui,31,31,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p522,OK,CH_BO_06-13-,CH_BO_06-13-,CH_BO_06-13-,CH_BO_06-13-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p27,OK,CH_BO_01.,CH_BO_01.,r°..,r°..,73,73,Oui,16,16,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p237,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p152,OK,CH_BO_02.,CH_BO_02.,.,.,57,57,Oui,17,16,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p792,OK,CH_BO_11.,CH_BO_11.,v°..,v°..,45,45,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p834,OK,En,En,maestrescuela.,maestrescuela.,120,120,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p429,OK,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/b26ba1e4e3be595ada746b780102a1ff236b21b3,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/b26ba1e4e3be595ada746b780102a1ff236b21b3,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/b26ba1e4e3be595ada746b780102a1ff236b21b3,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/b26ba1e4e3be595ada746b780102a1ff236b21b3,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p763,OK,CH_AO_10.,CH_AO_10.,r°..,r°..,53,53,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p369,OK,CH_BO_04-11-,CH_BO_04-11-,CH_BO_04-11-,CH_BO_04-11-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p96,OK,CH_BO_01b,CH_BO_01b,CH_BO_01b,CH_BO_01b,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p289,OK,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/4b10e66e3fdaa81d3db4b1fdeb4ea341eaf7351f,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/4b10e66e3fdaa81d3db4b1fdeb4ea341eaf7351f,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/4b10e66e3fdaa81d3db4b1fdeb4ea341eaf7351f,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/4b10e66e3fdaa81d3db4b1fdeb4ea341eaf7351f,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p694,OK,CH_BO_09-10-15-,CH_BO_09-10-15-,CH_BO_09-10-15-,CH_BO_09-10-15-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p903,OK,CH_BO_13.,CH_BO_13.,v°..,v°..,120,120,Oui,33,33,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p507,OK,CH_BO_06-7-,CH_BO_06-7-,CH_BO_06-7-,CH_BO_06-7-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p527,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p111,OK,CH_BO_01b-1-,CH_BO_01b-1-,https://api.nakala.fr/embed/10.34847/nkl.1db45e18/21d9558454ed58a6106d86f3ddeff9315a8e8f45,https://api.nakala.fr/embed/10.34847/nkl.1db45e18/21d9558454ed58a6106d86f3ddeff9315a8e8f45,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p473,OK,CH_BO_06.,CH_BO_06.,Castañeda..,Castañeda..,81,81,Oui,18,18,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p704,OK,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/366d4f6cc4493072b606664b9affb4711e8f9586,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/366d4f6cc4493072b606664b9affb4711e8f9586,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/366d4f6cc4493072b606664b9affb4711e8f9586,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/366d4f6cc4493072b606664b9affb4711e8f9586,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p401,OK,Fernando,Fernando,Trugillo,Trugillo,3,3,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p883,OK,de,de,Ana.,Ana.,21,21,Oui,6,5,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p421,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p277,OK,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/d441c76bcfa7f03398483e889d531edfd2c1ef02,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/d441c76bcfa7f03398483e889d531edfd2c1ef02,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/d441c76bcfa7f03398483e889d531edfd2c1ef02,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/d441c76bcfa7f03398483e889d531edfd2c1ef02,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p597,OK,CH_BO_08.,CH_BO_08.,r°..,r°..,108,108,Oui,30,28,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p2,OK,Du,Du,Atocha.,Atocha.,27,27,Oui,6,6,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p773,OK,En,En,capellan.,capellan.,135,135,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p818,OK,CH_BO_11.,CH_BO_11.,r°..,r°..,74,74,Oui,18,16,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p719,OK,Jorge,Jorge,raçionero,raçionero,3,3,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p455,OK,",",",",Pedro,Pedro,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p297,OK,Marcos,Marcos,canonigo,canonigo,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p625,OK,CH_BO_09.,CH_BO_09.,23..,23..,36,36,Oui,9,9,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p125,OK,En,En,portal,portal,226,226,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p379,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/a3ed1954e0172aeb32c89b31707cc705263543b3,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/a3ed1954e0172aeb32c89b31707cc705263543b3,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/a3ed1954e0172aeb32c89b31707cc705263543b3,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/a3ed1954e0172aeb32c89b31707cc705263543b3,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p391,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/088ffabd39a8682f198932d078e98f75dd32189e,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/088ffabd39a8682f198932d078e98f75dd32189e,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/088ffabd39a8682f198932d078e98f75dd32189e,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/088ffabd39a8682f198932d078e98f75dd32189e,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p452,OK,En,En,apostolico.,apostolico.,287,287,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p721,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p77,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p339,OK,CH_BO_04-1-,CH_BO_04-1-,CH_BO_04-1-,CH_BO_04-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p796,OK,CH_BO_11.,CH_BO_11.,v°.,v°.,80,80,Oui,21,21,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p205,OK,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/6e31731abe15f79de73d8896fc0a60e821352dc1,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/6e31731abe15f79de73d8896fc0a60e821352dc1,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/6e31731abe15f79de73d8896fc0a60e821352dc1,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/6e31731abe15f79de73d8896fc0a60e821352dc1,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p185,OK,",",",",Cisneros,Cisneros,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p388,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/ac0ca2dde453ff8464d663b95cd0ff97c8b6c5d3,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/ac0ca2dde453ff8464d663b95cd0ff97c8b6c5d3,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/ac0ca2dde453ff8464d663b95cd0ff97c8b6c5d3,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/ac0ca2dde453ff8464d663b95cd0ff97c8b6c5d3,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p100,OK,CH_BO_01b.,CH_BO_01b.,r°..,r°..,40,40,Oui,12,12,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p725,OK,(En,(En,maldonado.,maldonado.,17,17,Oui,10,10,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p140,OK,Callejón,Callejón,2,2,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p62,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p248,OK,CH_BO_03.,CH_BO_03.,461-462..,461-462..,27,27,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p370,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/b07cd2688ab139434989c0f34732ba8184019c4c,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/b07cd2688ab139434989c0f34732ba8184019c4c,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/b07cd2688ab139434989c0f34732ba8184019c4c,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/b07cd2688ab139434989c0f34732ba8184019c4c,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p634,OK,CH_BO_09.,CH_BO_09.,v°..,v°..,55,55,Oui,19,19,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p552,OK,CH_BO_07.,CH_BO_07.,v°.,v°.,38,38,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p895,OK,CH_BO_13.,CH_BO_13.,mod.)..,mod.)..,99,99,Oui,30,31,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p524,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p413,OK,CH_BO_05.,CH_BO_05.,v°..,v°..,87,87,Oui,19,19,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p810,OK,CH_BO_11.,CH_BO_11.,Gines..,Gines..,54,54,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p81,OK,CH_BO_01a-11-,CH_BO_01a-11-,CH_BO_01a-11-,CH_BO_01a-11-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p66,OK,CH_BO_01a-6-,CH_BO_01a-6-,CH_BO_01a-6-,CH_BO_01a-6-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p891,OK,CH_BO_13.,CH_BO_13.,.,.,141,141,Oui,31,31,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p203,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p829,OK,CH_BO_11-1-,CH_BO_11-1-,CH_BO_11-1-,CH_BO_11-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p424,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p417,OK,CH_BO_0.,CH_BO_0.,v°..,v°..,49,49,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p235,OK,CH_BO_02c-2-,CH_BO_02c-2-,CH_BO_02c-2-,CH_BO_02c-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p656,OK,CH_BO_10.,CH_BO_10.,r°..,r°..,103,103,Oui,30,30,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p670,OK,CH_BO_09-10-4-,CH_BO_09-10-4-,CH_BO_09-10-4-,CH_BO_09-10-4-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p252,OK,CH_BO_03,CH_BO_03,v°.,v°.,39,39,Oui,15,14,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p664,OK,CH_BO_09-10-2-,CH_BO_09-10-2-,CH_BO_09-10-2-,CH_BO_09-10-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p605,OK,https://api.nakala.fr/embed/10.34847/nkl.f0dcqd75/d8ec121a47763730e5db9bc958e08e45152c8997,https://api.nakala.fr/embed/10.34847/nkl.f0dcqd75/d8ec121a47763730e5db9bc958e08e45152c8997,https://api.nakala.fr/embed/10.34847/nkl.f0dcqd75/d8ec121a47763730e5db9bc958e08e45152c8997,https://api.nakala.fr/embed/10.34847/nkl.f0dcqd75/d8ec121a47763730e5db9bc958e08e45152c8997,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p242,OK,(En,(En,carpintero.,carpintero.,24,24,Oui,10,10,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p291,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p344,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p181,OK,Las,Las,iglesia.,iglesia.,47,47,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p423,OK,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/4a8bc5ff3b837bd1a19f6df07ef7cf85d11dacb8,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/4a8bc5ff3b837bd1a19f6df07ef7cf85d11dacb8,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/4a8bc5ff3b837bd1a19f6df07ef7cf85d11dacb8,https://api.nakala.fr/embed/10.34847/nkl.baa9h05c/4a8bc5ff3b837bd1a19f6df07ef7cf85d11dacb8,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p422,OK,CH_BO_05-2-,CH_BO_05-2-,CH_BO_05-2-,CH_BO_05-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p262,OK,CH_BO_03+,CH_BO_03+,15/6/1434..,15/6/1434..,121,121,Oui,25,25,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p868,OK,CH_BO_12.,CH_BO_12.,r°.,r°.,48,48,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p790,OK,CH_BO_11.,CH_BO_11.,r°..,r°..,108,108,Oui,29,30,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p862,OK,CH_BO_12.,CH_BO_12.,v°..,v°..,84,84,Oui,19,19,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p32,OK,CH_BO_01.,CH_BO_01.,16..,16..,84,84,Oui,21,22,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p350,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p98,OK,CH_BO_01b.,CH_BO_01b.,.,.,61,61,Oui,20,20,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p768,OK,CH_BO_10-3-,CH_BO_10-3-,CH_BO_10-3-,CH_BO_10-3-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p713,OK,En,En,capellan.,capellan.,202,202,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p71,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p642,OK,CH_BO_09+,CH_BO_09+,v°..,v°..,53,53,Oui,13,14,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p17,OK,CH_BO_00.,CH_BO_00.,v°..,v°..,41,41,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p91,OK,10.34847/nkl.07can176/cc49339714f24e7482a025f1318b0c4004696a59,10.34847/nkl.07can176/cc49339714f24e7482a025f1318b0c4004696a59,10.34847/nkl.07can176/cc49339714f24e7482a025f1318b0c4004696a59,10.34847/nkl.07can176/cc49339714f24e7482a025f1318b0c4004696a59,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p274,OK,CH_BO_03.,CH_BO_03.,r°..,r°..,51,51,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p209,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p409,OK,CH_BO_05.,CH_BO_05.,2P.,2P.,56,56,Oui,13,12,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p838,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p351,OK,CH_BO_04-5-,CH_BO_04-5-,CH_BO_04-5-,CH_BO_04-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p94,OK,10.34847/nkl.07can176/6987d8a6a24ee6d11cc8b98d8dbc2157392b3e8c,10.34847/nkl.07can176/6987d8a6a24ee6d11cc8b98d8dbc2157392b3e8c,10.34847/nkl.07can176/6987d8a6a24ee6d11cc8b98d8dbc2157392b3e8c,10.34847/nkl.07can176/6987d8a6a24ee6d11cc8b98d8dbc2157392b3e8c,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p15,OK,CH_BO_00.,CH_BO_00.,date..,date..,88,88,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p79,OK,nkl.07can176/29fd78097d9ea2e9ec9b411879f3fd8d97a34fc110.34847/,nkl.07can176/29fd78097d9ea2e9ec9b411879f3fd8d97a34fc110.34847/,nkl.07can176/29fd78097d9ea2e9ec9b411879f3fd8d97a34fc110.34847/,nkl.07can176/29fd78097d9ea2e9ec9b411879f3fd8d97a34fc110.34847/,1,1,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p55,OK,https://api.nakala.fr/embed/10.34847/nkl.07can176/5c508a9a495a94f29a8815026e656c8a8c5e9716,https://api.nakala.fr/embed/10.34847/nkl.07can176/5c508a9a495a94f29a8815026e656c8a8c5e9716,https://api.nakala.fr/embed/10.34847/nkl.07can176/5c508a9a495a94f29a8815026e656c8a8c5e9716,https://api.nakala.fr/embed/10.34847/nkl.07can176/5c508a9a495a94f29a8815026e656c8a8c5e9716,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p554,OK,CH_BO_07.,CH_BO_07.,r°.,r°.,136,136,Oui,37,37,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p579,OK,CH_BO_08,CH_BO_08,Pedro..,Pedro..,23,23,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p691,OK,CH_BO_09-10-14-,CH_BO_09-10-14-,CH_BO_09-10-14-,CH_BO_09-10-14-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p175,OK,En,En,e,e,42,42,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p218,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p761,OK,CH_AO_10.,CH_AO_10.,°..,°..,84,84,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p830,OK,https://api.nakala.fr/embed/10.34847/nkl.b8af871v/061e1e1825e1e3288daad15d400728dcb38904ff,https://api.nakala.fr/embed/10.34847/nkl.b8af871v/061e1e1825e1e3288daad15d400728dcb38904ff,https://api.nakala.fr/embed/10.34847/nkl.b8af871v/061e1e1825e1e3288daad15d400728dcb38904ff,https://api.nakala.fr/embed/10.34847/nkl.b8af871v/061e1e1825e1e3288daad15d400728dcb38904ff,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p494,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p519,OK,CH_BO_06-11-,CH_BO_06-11-,CH_BO_06-11-,CH_BO_06-11-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p317,OK,CH_BO_04+,CH_BO_04+,v°..,v°..,123,123,Oui,32,32,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p315,OK,CH_BO_04+,CH_BO_04+,Trugillo..,Trugillo..,57,57,Oui,16,16,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p788,OK,CH_BO_11.,CH_BO_11.,v°..,v°..,58,58,Oui,19,19,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p355,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/6bfc43f51b6d12e47e43d4bcbfe8034c1ffbf070,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/6bfc43f51b6d12e47e43d4bcbfe8034c1ffbf070,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/6bfc43f51b6d12e47e43d4bcbfe8034c1ffbf070,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/6bfc43f51b6d12e47e43d4bcbfe8034c1ffbf070,1,1,Oui,1,1,Oui
