Fichier,ID_Paragraphe,Présence,1er Mot (Entrée),1er Mot (Sortie),Dernier Mot (Entrée),Dernier Mot (Sortie),Nb mots (Entrée),Nb mots (Sortie),Nb mots Identique,Nb balises (Entrée),Nb balises (Sortie),Nb balises Identique
semtags_2combiné_T2 clj. San Pedro_clean.xml,p25,OK,CH_BO_01.,CH_BO_01.,v°..,v°..,57,57,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p711,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p74,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p292,OK,Imagen,Imagen,eglesia,eglesia,9,9,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p208,OK,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/47d845ab39b84e4cfaa4057a7c289e16c1385f35,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/47d845ab39b84e4cfaa4057a7c289e16c1385f35,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/47d845ab39b84e4cfaa4057a7c289e16c1385f35,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/47d845ab39b84e4cfaa4057a7c289e16c1385f35,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p201,OK,CH_BO_02b-2-,CH_BO_02b-2-,CH_BO_02b-2-,CH_BO_02b-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p361,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/1f783c82f4d972106d924dcca70fffd18a60ff64,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/1f783c82f4d972106d924dcca70fffd18a60ff64,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/1f783c82f4d972106d924dcca70fffd18a60ff64,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/1f783c82f4d972106d924dcca70fffd18a60ff64,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p371,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p591,OK,CH_BO_08.,CH_BO_08.,r°..,r°..,40,40,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p688,OK,CH_BO_09-10-13-,CH_BO_09-10-13-,CH_BO_09-10-13-,CH_BO_09-10-13-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p396,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p20,OK,San,San,N°4.,N°4.,5,5,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p278,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p571,OK,Las,Las,años.,años.,35,35,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p23,OK,CH_BO_01.,CH_BO_01.,v°..,v°..,61,61,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p849,OK,CH_BO_12.,CH_BO_12.,obra.,obra.,72,72,Oui,22,22,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p180,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p526,OK,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/a03b0c679e4620ac2b2a122465d76eda1755ab10,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/a03b0c679e4620ac2b2a122465d76eda1755ab10,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/a03b0c679e4620ac2b2a122465d76eda1755ab10,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/a03b0c679e4620ac2b2a122465d76eda1755ab10,1,1,Oui,3,3,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p360,OK,CH_BO_04-8-,CH_BO_04-8-,CH_BO_04-8-,CH_BO_04-8-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p825,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p137,OK,fallose,fallose,chiminea.,chiminea.,185,185,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p54,OK,CH_BO_01a-1-,CH_BO_01a-1-,CH_BO_01a-1-,CH_BO_01a-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p515,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p430,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p446,OK,(firmado),(firmado),notario.,notario.,7,7,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p697,OK,CH_BO_09-10-16-,CH_BO_09-10-16-,CH_BO_09-10-16-,CH_BO_09-10-16-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p718,OK,[côté,[côté,iglesia.,iglesia.,43,43,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p726,OK,(En,(En,maldonado.,maldonado.,9,9,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p427,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p595,OK,CH_BO_08.,CH_BO_08.,v°..,v°..,71,71,Oui,24,24,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p112,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p106,OK,CH_BO_01a.,CH_BO_01a.,r°-v°..,r°-v°..,68,68,Oui,16,16,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p537,OK,(En,(En,castañeda,castañeda,10,10,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p826,OK,CH_BO_11-2-,CH_BO_11-2-,CH_BO_11-2-,CH_BO_11-2-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p500,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p610,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p84,OK,CH_BO_01a-12-,CH_BO_01a-12-,CH_BO_01a-12-,CH_BO_01a-12-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p582,OK,CH_BO_08,CH_BO_08,.,.,85,85,Oui,25,25,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p717,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p724,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p362,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean.xml,p86,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
